device_name_actual,school_name_official,gender,sch_psle,level
12189,Chua Chu Kang Secondary School,99.0,4.0,1
12191,Chua Chu Kang Secondary School,99.0,4.0,2
12194,Chua Chu Kang Secondary School,99.0,4.0,2
12195,Chua Chu Kang Secondary School,99.0,4.0,2
12198,Chua Chu Kang Secondary School,99.0,4.0,2
12200,Chua Chu Kang Secondary School,99.0,4.0,2
12202,Chua Chu Kang Secondary School,99.0,4.0,2
12204,Chua Chu Kang Secondary School,99.0,4.0,2
12205,Chua Chu Kang Secondary School,99.0,4.0,2
12207,Chua Chu Kang Secondary School,99.0,4.0,2
12210,Chua Chu Kang Secondary School,99.0,4.0,2
12220,Chua Chu Kang Secondary School,99.0,4.0,2
12221,Chua Chu Kang Secondary School,99.0,4.0,2
12222,Chua Chu Kang Secondary School,99.0,4.0,1
12223,Chua Chu Kang Secondary School,99.0,4.0,2
12228,Chua Chu Kang Secondary School,99.0,4.0,2
12235,Chua Chu Kang Secondary School,99.0,4.0,2
12236,Chua Chu Kang Secondary School,99.0,4.0,2
12238,Chua Chu Kang Secondary School,99.0,4.0,1
12244,Chua Chu Kang Secondary School,99.0,4.0,2
12249,Chua Chu Kang Secondary School,99.0,4.0,2
12250,Chua Chu Kang Secondary School,99.0,4.0,1
12252,Chua Chu Kang Secondary School,99.0,4.0,2
12255,Chua Chu Kang Secondary School,99.0,4.0,2
12256,Chua Chu Kang Secondary School,99.0,4.0,2
12260,Chua Chu Kang Secondary School,99.0,4.0,1
12266,Chua Chu Kang Secondary School,99.0,4.0,2
12274,Chua Chu Kang Secondary School,99.0,4.0,2
12275,Chua Chu Kang Secondary School,99.0,4.0,2
12279,Chua Chu Kang Secondary School,99.0,4.0,2
12281,Chua Chu Kang Secondary School,99.0,4.0,2
12282,Chua Chu Kang Secondary School,99.0,4.0,2
12290,Chua Chu Kang Secondary School,99.0,4.0,2
12293,Chua Chu Kang Secondary School,99.0,4.0,2
12305,Chua Chu Kang Secondary School,99.0,4.0,2
12307,Chua Chu Kang Secondary School,99.0,4.0,2
12309,Chua Chu Kang Secondary School,99.0,4.0,2
12311,Chua Chu Kang Secondary School,99.0,4.0,2
12312,Chua Chu Kang Secondary School,99.0,4.0,2
12313,Chua Chu Kang Secondary School,99.0,4.0,2
12317,Chua Chu Kang Secondary School,99.0,4.0,1
12319,Chua Chu Kang Secondary School,99.0,4.0,2
12322,Chua Chu Kang Secondary School,99.0,4.0,2
12326,Chua Chu Kang Secondary School,99.0,4.0,2
12333,Chua Chu Kang Secondary School,99.0,4.0,1
12338,Chua Chu Kang Secondary School,99.0,4.0,2
12342,Chua Chu Kang Secondary School,99.0,4.0,2
12344,Chua Chu Kang Secondary School,99.0,4.0,1
12353,Chua Chu Kang Secondary School,99.0,4.0,2
12354,Chua Chu Kang Secondary School,99.0,4.0,2
12357,Chua Chu Kang Secondary School,99.0,4.0,2
12358,Chua Chu Kang Secondary School,99.0,4.0,2
12359,Chua Chu Kang Secondary School,99.0,4.0,2
12362,Chua Chu Kang Secondary School,99.0,4.0,2
12365,Chua Chu Kang Secondary School,99.0,4.0,2
12376,Chua Chu Kang Secondary School,99.0,4.0,2
12378,Chua Chu Kang Secondary School,99.0,4.0,2
12379,Chua Chu Kang Secondary School,99.0,4.0,2
12381,Chua Chu Kang Secondary School,99.0,4.0,2
12384,Chua Chu Kang Secondary School,99.0,4.0,2
12385,Chua Chu Kang Secondary School,99.0,4.0,2
12390,Chua Chu Kang Secondary School,99.0,4.0,1
12392,Chua Chu Kang Secondary School,99.0,4.0,2
12393,Chua Chu Kang Secondary School,99.0,4.0,1
12395,Chua Chu Kang Secondary School,99.0,4.0,2
12404,Chua Chu Kang Secondary School,99.0,4.0,2
12405,Chua Chu Kang Secondary School,99.0,4.0,2
12407,Chua Chu Kang Secondary School,99.0,4.0,1
12412,Chua Chu Kang Secondary School,99.0,4.0,2
12416,Chua Chu Kang Secondary School,99.0,4.0,1
12420,Chua Chu Kang Secondary School,99.0,4.0,2
12421,Chua Chu Kang Secondary School,99.0,4.0,1
12426,Chua Chu Kang Secondary School,99.0,4.0,1
12434,Chua Chu Kang Secondary School,99.0,4.0,1
12437,Chua Chu Kang Secondary School,99.0,4.0,2
12438,Chua Chu Kang Secondary School,99.0,4.0,2
12448,Chua Chu Kang Secondary School,99.0,4.0,1
12449,Chua Chu Kang Secondary School,99.0,4.0,2
12451,Chua Chu Kang Secondary School,99.0,4.0,2
12456,Chua Chu Kang Secondary School,99.0,4.0,2
12457,Chua Chu Kang Secondary School,99.0,4.0,2
12465,Chua Chu Kang Secondary School,99.0,4.0,2
12469,Chua Chu Kang Secondary School,99.0,4.0,1
12470,Chua Chu Kang Secondary School,99.0,4.0,2
12476,Chua Chu Kang Secondary School,99.0,4.0,2
12480,Chua Chu Kang Secondary School,99.0,4.0,2
12481,Chua Chu Kang Secondary School,99.0,4.0,1
12485,Chua Chu Kang Secondary School,99.0,4.0,2
12486,Chua Chu Kang Secondary School,99.0,4.0,2
12489,Chua Chu Kang Secondary School,99.0,4.0,1
12496,Chua Chu Kang Secondary School,99.0,4.0,2
12498,Chua Chu Kang Secondary School,99.0,4.0,2
12505,Chua Chu Kang Secondary School,99.0,4.0,2
12506,Chua Chu Kang Secondary School,99.0,4.0,2
12509,Chua Chu Kang Secondary School,99.0,4.0,2
12527,Chua Chu Kang Secondary School,99.0,4.0,2
12534,Chua Chu Kang Secondary School,99.0,4.0,2
12536,Chua Chu Kang Secondary School,99.0,4.0,2
12537,Chua Chu Kang Secondary School,99.0,4.0,2
12538,Chua Chu Kang Secondary School,99.0,4.0,2
12539,Chua Chu Kang Secondary School,99.0,4.0,2
12549,Chua Chu Kang Secondary School,99.0,4.0,1
12560,Chua Chu Kang Secondary School,99.0,4.0,2
12565,Chua Chu Kang Secondary School,99.0,4.0,2
12566,Chua Chu Kang Secondary School,99.0,4.0,1
12587,Chua Chu Kang Secondary School,99.0,4.0,2
12589,Chua Chu Kang Secondary School,99.0,4.0,2
12593,Chua Chu Kang Secondary School,99.0,4.0,1
12604,Chua Chu Kang Secondary School,99.0,4.0,2
12611,Chua Chu Kang Secondary School,99.0,4.0,2
12618,Chua Chu Kang Secondary School,99.0,4.0,2
12621,Chua Chu Kang Secondary School,99.0,4.0,2
12639,Chua Chu Kang Secondary School,99.0,4.0,2
12642,Chua Chu Kang Secondary School,99.0,4.0,2
12661,Chua Chu Kang Secondary School,99.0,4.0,1
12666,Chua Chu Kang Secondary School,99.0,4.0,2
12667,Chua Chu Kang Secondary School,99.0,4.0,2
12673,Chua Chu Kang Secondary School,99.0,4.0,2
12677,Chua Chu Kang Secondary School,99.0,4.0,2
12687,Chua Chu Kang Secondary School,99.0,4.0,2
12690,Chua Chu Kang Secondary School,99.0,4.0,1
12697,Chua Chu Kang Secondary School,99.0,4.0,2
12706,Chua Chu Kang Secondary School,99.0,4.0,2
12718,Chua Chu Kang Secondary School,99.0,4.0,2
12719,Chua Chu Kang Secondary School,99.0,4.0,2
12723,Chua Chu Kang Secondary School,99.0,4.0,2
12726,Chua Chu Kang Secondary School,99.0,4.0,2
12729,Chua Chu Kang Secondary School,99.0,4.0,2
12731,Chua Chu Kang Secondary School,99.0,4.0,2
12733,Chua Chu Kang Secondary School,99.0,4.0,2
12734,Chua Chu Kang Secondary School,99.0,4.0,2
12735,Chua Chu Kang Secondary School,99.0,4.0,2
12738,Chua Chu Kang Secondary School,99.0,4.0,2
12742,Chua Chu Kang Secondary School,99.0,4.0,2
12743,Chua Chu Kang Secondary School,99.0,4.0,2
12745,Chua Chu Kang Secondary School,99.0,4.0,2
12750,Chua Chu Kang Secondary School,99.0,4.0,2
12754,Chua Chu Kang Secondary School,99.0,4.0,2
12759,Chua Chu Kang Secondary School,99.0,4.0,2
12762,Chua Chu Kang Secondary School,99.0,4.0,1
12771,Chua Chu Kang Secondary School,99.0,4.0,2
12772,Chua Chu Kang Secondary School,99.0,4.0,2
12779,Chua Chu Kang Secondary School,99.0,4.0,2
12783,Chua Chu Kang Secondary School,99.0,4.0,2
12784,Chua Chu Kang Secondary School,99.0,4.0,2
12817,Chua Chu Kang Secondary School,99.0,4.0,2
12826,Chua Chu Kang Secondary School,99.0,4.0,2
12827,Chua Chu Kang Secondary School,99.0,4.0,2
12831,Chua Chu Kang Secondary School,99.0,4.0,2
12846,Chua Chu Kang Secondary School,99.0,4.0,2
12849,Chua Chu Kang Secondary School,99.0,4.0,2
12856,Chua Chu Kang Secondary School,99.0,4.0,2
12861,Chua Chu Kang Secondary School,99.0,4.0,2
12869,Chua Chu Kang Secondary School,99.0,4.0,2
12880,Chua Chu Kang Secondary School,99.0,4.0,2
12937,Chua Chu Kang Secondary School,99.0,4.0,2
12944,Chua Chu Kang Secondary School,99.0,4.0,2
12947,Chua Chu Kang Secondary School,99.0,4.0,2
12956,Chua Chu Kang Secondary School,99.0,4.0,2
12961,Chua Chu Kang Secondary School,99.0,4.0,2
12977,Chua Chu Kang Secondary School,99.0,4.0,1
12991,Chua Chu Kang Secondary School,99.0,4.0,2
13018,Chua Chu Kang Secondary School,99.0,4.0,1
13019,Chua Chu Kang Secondary School,99.0,4.0,1
13025,Chua Chu Kang Secondary School,99.0,4.0,2
13041,Chua Chu Kang Secondary School,99.0,4.0,2
13045,Chua Chu Kang Secondary School,99.0,4.0,2
13046,Chua Chu Kang Secondary School,99.0,4.0,2
13060,Chua Chu Kang Secondary School,99.0,4.0,2
13062,Chua Chu Kang Secondary School,99.0,4.0,2
13065,Chua Chu Kang Secondary School,99.0,4.0,2
13074,Chua Chu Kang Secondary School,99.0,4.0,2
13128,Chua Chu Kang Secondary School,99.0,4.0,2
13194,Chua Chu Kang Secondary School,99.0,4.0,2
13200,Chua Chu Kang Secondary School,99.0,4.0,2
13201,Chua Chu Kang Secondary School,99.0,4.0,2
13205,Chua Chu Kang Secondary School,99.0,4.0,2
13218,Chua Chu Kang Secondary School,99.0,4.0,2
13232,Chua Chu Kang Secondary School,99.0,4.0,2
13250,Chua Chu Kang Secondary School,99.0,4.0,2
13251,Chua Chu Kang Secondary School,99.0,4.0,2
13256,Chua Chu Kang Secondary School,99.0,4.0,2
13261,Chua Chu Kang Secondary School,99.0,4.0,2
13267,Chua Chu Kang Secondary School,99.0,4.0,2
13276,Chua Chu Kang Secondary School,99.0,4.0,1
13278,Chua Chu Kang Secondary School,99.0,4.0,2
13283,Chua Chu Kang Secondary School,99.0,4.0,2
4686,Bukit View Secondary School,99.0,3.0,1
4688,Bukit View Secondary School,99.0,3.0,2
4698,Bukit View Secondary School,99.0,3.0,2
4700,Bukit View Secondary School,99.0,3.0,2
4705,Bukit View Secondary School,99.0,3.0,2
4708,Bukit View Secondary School,99.0,3.0,2
4710,Bukit View Secondary School,99.0,3.0,2
4716,Bukit View Secondary School,99.0,3.0,2
4718,Bukit View Secondary School,99.0,3.0,2
4722,Bukit View Secondary School,99.0,3.0,2
4728,Bukit View Secondary School,99.0,3.0,2
4735,Bukit View Secondary School,99.0,3.0,1
4752,Bukit View Secondary School,99.0,3.0,2
4755,Bukit View Secondary School,99.0,3.0,2
4756,Bukit View Secondary School,99.0,3.0,1
4766,Bukit View Secondary School,99.0,3.0,2
4770,Bukit View Secondary School,99.0,3.0,2
4773,Bukit View Secondary School,99.0,3.0,2
4777,Bukit View Secondary School,99.0,3.0,2
4779,Bukit View Secondary School,99.0,3.0,2
4781,Bukit View Secondary School,99.0,3.0,2
4785,Bukit View Secondary School,99.0,3.0,2
4789,Bukit View Secondary School,99.0,3.0,2
4795,Bukit View Secondary School,99.0,3.0,2
4798,Bukit View Secondary School,99.0,3.0,2
4800,Bukit View Secondary School,99.0,3.0,2
4814,Bukit View Secondary School,99.0,3.0,1
4815,Bukit View Secondary School,99.0,3.0,2
4822,Bukit View Secondary School,99.0,3.0,2
4824,Bukit View Secondary School,99.0,3.0,2
4827,Bukit View Secondary School,99.0,3.0,2
4831,Bukit View Secondary School,99.0,3.0,2
4836,Bukit View Secondary School,99.0,3.0,2
4838,Bukit View Secondary School,99.0,3.0,2
4843,Bukit View Secondary School,99.0,3.0,2
4844,Bukit View Secondary School,99.0,3.0,2
4847,Bukit View Secondary School,99.0,3.0,2
4850,Bukit View Secondary School,99.0,3.0,2
4854,Bukit View Secondary School,99.0,3.0,2
4855,Bukit View Secondary School,99.0,3.0,2
4862,Bukit View Secondary School,99.0,3.0,2
4865,Bukit View Secondary School,99.0,3.0,2
4873,Bukit View Secondary School,99.0,3.0,2
4875,Bukit View Secondary School,99.0,3.0,2
4879,Bukit View Secondary School,99.0,3.0,2
4887,Bukit View Secondary School,99.0,3.0,2
4889,Bukit View Secondary School,99.0,3.0,2
4892,Bukit View Secondary School,99.0,3.0,2
4893,Bukit View Secondary School,99.0,3.0,2
4895,Bukit View Secondary School,99.0,3.0,2
4896,Bukit View Secondary School,99.0,3.0,2
4903,Bukit View Secondary School,99.0,3.0,2
4907,Bukit View Secondary School,99.0,3.0,2
4911,Bukit View Secondary School,99.0,3.0,2
4913,Bukit View Secondary School,99.0,3.0,2
4917,Bukit View Secondary School,99.0,3.0,2
4919,Bukit View Secondary School,99.0,3.0,2
4920,Bukit View Secondary School,99.0,3.0,2
4924,Bukit View Secondary School,99.0,3.0,2
4927,Bukit View Secondary School,99.0,3.0,2
4928,Bukit View Secondary School,99.0,3.0,2
4930,Bukit View Secondary School,99.0,3.0,2
4935,Bukit View Secondary School,99.0,3.0,2
4944,Bukit View Secondary School,99.0,3.0,2
4950,Bukit View Secondary School,99.0,3.0,2
4951,Bukit View Secondary School,99.0,3.0,2
4954,Bukit View Secondary School,99.0,3.0,1
4955,Bukit View Secondary School,99.0,3.0,2
4956,Bukit View Secondary School,99.0,3.0,2
4957,Bukit View Secondary School,99.0,3.0,2
4958,Bukit View Secondary School,99.0,3.0,2
4960,Bukit View Secondary School,99.0,3.0,2
4961,Bukit View Secondary School,99.0,3.0,2
4962,Bukit View Secondary School,99.0,3.0,2
4965,Bukit View Secondary School,99.0,3.0,2
4971,Bukit View Secondary School,99.0,3.0,2
4972,Bukit View Secondary School,99.0,3.0,2
4981,Bukit View Secondary School,99.0,3.0,2
4983,Bukit View Secondary School,99.0,3.0,2
4991,Bukit View Secondary School,99.0,3.0,2
4994,Bukit View Secondary School,99.0,3.0,2
4996,Bukit View Secondary School,99.0,3.0,2
5002,Bukit View Secondary School,99.0,3.0,2
5004,Bukit View Secondary School,99.0,3.0,2
5009,Bukit View Secondary School,99.0,3.0,2
5012,Bukit View Secondary School,99.0,3.0,2
5014,Bukit View Secondary School,99.0,3.0,2
5017,Bukit View Secondary School,99.0,3.0,2
5021,Bukit View Secondary School,99.0,3.0,2
5022,Bukit View Secondary School,99.0,3.0,2
5026,Bukit View Secondary School,99.0,3.0,2
5027,Bukit View Secondary School,99.0,3.0,2
5030,Bukit View Secondary School,99.0,3.0,2
5037,Bukit View Secondary School,99.0,3.0,2
5041,Bukit View Secondary School,99.0,3.0,2
5042,Bukit View Secondary School,99.0,3.0,2
5049,Bukit View Secondary School,99.0,3.0,2
5051,Bukit View Secondary School,99.0,3.0,2
5052,Bukit View Secondary School,99.0,3.0,2
5055,Bukit View Secondary School,99.0,3.0,2
5060,Bukit View Secondary School,99.0,3.0,2
5066,Bukit View Secondary School,99.0,3.0,2
5083,Bukit View Secondary School,99.0,3.0,2
5085,Bukit View Secondary School,99.0,3.0,2
5088,Bukit View Secondary School,99.0,3.0,2
5107,Bukit View Secondary School,99.0,3.0,2
5131,Bukit View Secondary School,99.0,3.0,2
5134,Bukit View Secondary School,99.0,3.0,2
5137,Bukit View Secondary School,99.0,3.0,2
5153,Bukit View Secondary School,99.0,3.0,2
5158,Bukit View Secondary School,99.0,3.0,2
5160,Bukit View Secondary School,99.0,3.0,2
5161,Bukit View Secondary School,99.0,3.0,2
5173,Bukit View Secondary School,99.0,3.0,2
5191,Bukit View Secondary School,99.0,3.0,1
5226,Bukit View Secondary School,99.0,3.0,2
5235,Bukit View Secondary School,99.0,3.0,2
5254,Bukit View Secondary School,99.0,3.0,2
5295,Bukit View Secondary School,99.0,3.0,2
5300,Bukit View Secondary School,99.0,3.0,2
5320,Bukit View Secondary School,99.0,3.0,2
5344,Bukit View Secondary School,99.0,3.0,2
5350,Bukit View Secondary School,99.0,3.0,2
5438,Bukit View Secondary School,99.0,3.0,2
5439,Bukit View Secondary School,99.0,3.0,2
5475,Bukit View Secondary School,99.0,3.0,2
5482,Bukit View Secondary School,99.0,3.0,2
5492,Bukit View Secondary School,99.0,3.0,2
5539,Bukit View Secondary School,99.0,3.0,2
5548,Bukit View Secondary School,99.0,3.0,2
5630,Bukit View Secondary School,99.0,3.0,2
436,Bendemeer Secondary School,99.0,4.0,2
792,Bendemeer Secondary School,99.0,4.0,2
793,Bendemeer Secondary School,99.0,4.0,2
795,Bendemeer Secondary School,99.0,4.0,2
796,Bendemeer Secondary School,99.0,4.0,2
798,Bendemeer Secondary School,99.0,4.0,2
800,Bendemeer Secondary School,99.0,4.0,1
807,Bendemeer Secondary School,99.0,4.0,2
812,Bendemeer Secondary School,99.0,4.0,1
813,Bendemeer Secondary School,99.0,4.0,2
818,Bendemeer Secondary School,99.0,4.0,1
826,Bendemeer Secondary School,99.0,4.0,2
828,Bendemeer Secondary School,99.0,4.0,2
832,Bendemeer Secondary School,99.0,4.0,2
835,Bendemeer Secondary School,99.0,4.0,2
837,Bendemeer Secondary School,99.0,4.0,2
841,Bendemeer Secondary School,99.0,4.0,1
844,Bendemeer Secondary School,99.0,4.0,2
847,Bendemeer Secondary School,99.0,4.0,2
848,Bendemeer Secondary School,99.0,4.0,2
852,Bendemeer Secondary School,99.0,4.0,2
860,Bendemeer Secondary School,99.0,4.0,2
862,Bendemeer Secondary School,99.0,4.0,1
863,Bendemeer Secondary School,99.0,4.0,2
867,Bendemeer Secondary School,99.0,4.0,2
868,Bendemeer Secondary School,99.0,4.0,2
873,Bendemeer Secondary School,99.0,4.0,2
874,Bendemeer Secondary School,99.0,4.0,2
875,Bendemeer Secondary School,99.0,4.0,1
876,Bendemeer Secondary School,99.0,4.0,2
878,Bendemeer Secondary School,99.0,4.0,2
885,Bendemeer Secondary School,99.0,4.0,1
886,Bendemeer Secondary School,99.0,4.0,2
887,Bendemeer Secondary School,99.0,4.0,1
890,Bendemeer Secondary School,99.0,4.0,2
895,Bendemeer Secondary School,99.0,4.0,1
900,Bendemeer Secondary School,99.0,4.0,2
904,Bendemeer Secondary School,99.0,4.0,1
910,Bendemeer Secondary School,99.0,4.0,2
914,Bendemeer Secondary School,99.0,4.0,2
915,Bendemeer Secondary School,99.0,4.0,2
918,Bendemeer Secondary School,99.0,4.0,2
920,Bendemeer Secondary School,99.0,4.0,2
921,Bendemeer Secondary School,99.0,4.0,2
923,Bendemeer Secondary School,99.0,4.0,2
924,Bendemeer Secondary School,99.0,4.0,1
933,Bendemeer Secondary School,99.0,4.0,2
934,Bendemeer Secondary School,99.0,4.0,2
937,Bendemeer Secondary School,99.0,4.0,2
939,Bendemeer Secondary School,99.0,4.0,2
941,Bendemeer Secondary School,99.0,4.0,2
944,Bendemeer Secondary School,99.0,4.0,2
946,Bendemeer Secondary School,99.0,4.0,2
947,Bendemeer Secondary School,99.0,4.0,2
950,Bendemeer Secondary School,99.0,4.0,2
953,Bendemeer Secondary School,99.0,4.0,2
955,Bendemeer Secondary School,99.0,4.0,2
956,Bendemeer Secondary School,99.0,4.0,1
962,Bendemeer Secondary School,99.0,4.0,1
966,Bendemeer Secondary School,99.0,4.0,2
967,Bendemeer Secondary School,99.0,4.0,2
968,Bendemeer Secondary School,99.0,4.0,2
977,Bendemeer Secondary School,99.0,4.0,2
978,Bendemeer Secondary School,99.0,4.0,1
980,Bendemeer Secondary School,99.0,4.0,2
981,Bendemeer Secondary School,99.0,4.0,1
986,Bendemeer Secondary School,99.0,4.0,1
987,Bendemeer Secondary School,99.0,4.0,2
988,Bendemeer Secondary School,99.0,4.0,1
990,Bendemeer Secondary School,99.0,4.0,2
991,Bendemeer Secondary School,99.0,4.0,2
994,Bendemeer Secondary School,99.0,4.0,2
995,Bendemeer Secondary School,99.0,4.0,1
998,Bendemeer Secondary School,99.0,4.0,2
999,Bendemeer Secondary School,99.0,4.0,1
1001,Bendemeer Secondary School,99.0,4.0,2
1003,Bendemeer Secondary School,99.0,4.0,2
1004,Bendemeer Secondary School,99.0,4.0,1
1005,Bendemeer Secondary School,99.0,4.0,2
1007,Bendemeer Secondary School,99.0,4.0,1
1008,Bendemeer Secondary School,99.0,4.0,2
1009,Bendemeer Secondary School,99.0,4.0,2
1011,Bendemeer Secondary School,99.0,4.0,2
1013,Bendemeer Secondary School,99.0,4.0,1
1015,Bendemeer Secondary School,99.0,4.0,1
1017,Bendemeer Secondary School,99.0,4.0,1
1018,Bendemeer Secondary School,99.0,4.0,2
1022,Bendemeer Secondary School,99.0,4.0,1
1036,Bendemeer Secondary School,99.0,4.0,2
1037,Bendemeer Secondary School,99.0,4.0,2
1041,Bendemeer Secondary School,99.0,4.0,2
1042,Bendemeer Secondary School,99.0,4.0,1
1056,Bendemeer Secondary School,99.0,4.0,2
1061,Bendemeer Secondary School,99.0,4.0,2
1064,Bendemeer Secondary School,99.0,4.0,2
1066,Bendemeer Secondary School,99.0,4.0,2
1069,Bendemeer Secondary School,99.0,4.0,1
1074,Bendemeer Secondary School,99.0,4.0,1
1082,Bendemeer Secondary School,99.0,4.0,1
1083,Bendemeer Secondary School,99.0,4.0,2
1084,Bendemeer Secondary School,99.0,4.0,1
1086,Bendemeer Secondary School,99.0,4.0,2
1092,Bendemeer Secondary School,99.0,4.0,2
1105,Bendemeer Secondary School,99.0,4.0,1
1114,Bendemeer Secondary School,99.0,4.0,2
1116,Bendemeer Secondary School,99.0,4.0,2
1119,Bendemeer Secondary School,99.0,4.0,2
1124,Bendemeer Secondary School,99.0,4.0,1
1125,Bendemeer Secondary School,99.0,4.0,2
1128,Bendemeer Secondary School,99.0,4.0,2
1130,Bendemeer Secondary School,99.0,4.0,1
1131,Bendemeer Secondary School,99.0,4.0,2
1137,Bendemeer Secondary School,99.0,4.0,2
1139,Bendemeer Secondary School,99.0,4.0,2
1140,Bendemeer Secondary School,99.0,4.0,2
1163,Bendemeer Secondary School,99.0,4.0,2
1166,Bendemeer Secondary School,99.0,4.0,2
1184,Bendemeer Secondary School,99.0,4.0,2
1188,Bendemeer Secondary School,99.0,4.0,2
1189,Bendemeer Secondary School,99.0,4.0,1
1190,Bendemeer Secondary School,99.0,4.0,1
1192,Bendemeer Secondary School,99.0,4.0,1
1193,Bendemeer Secondary School,99.0,4.0,1
1200,Bendemeer Secondary School,99.0,4.0,2
1205,Bendemeer Secondary School,99.0,4.0,2
1211,Bendemeer Secondary School,99.0,4.0,1
1213,Bendemeer Secondary School,99.0,4.0,2
1250,Bendemeer Secondary School,99.0,4.0,1
1277,Bendemeer Secondary School,99.0,4.0,2
1279,Bendemeer Secondary School,99.0,4.0,1
1289,Bendemeer Secondary School,99.0,4.0,1
1302,Bendemeer Secondary School,99.0,4.0,1
1304,Bendemeer Secondary School,99.0,4.0,2
1308,Bendemeer Secondary School,99.0,4.0,1
1309,Bendemeer Secondary School,99.0,4.0,1
1315,Bendemeer Secondary School,99.0,4.0,2
1328,Bendemeer Secondary School,99.0,4.0,1
